ncomps	x	y	amplitude	err amplitude	shift	err shift	width	err width	rms	residual	chisq	dof	redchisq	aic
1.0	215.0	0.0	0.0016813304385086185	0.0004902166135594829	26.202313409020817	3.2464526007222014	9.642849134691701	3.2464720185051625	0.0008359483908861876	0.0009321353376069601	38.61948436508347	28.0	1.3792672987529813	-425.68875793323434
1.0	225.5	0.0	0.004709974932338822	0.0024748111253450594	34.77063870414728	0.30245108047557717	1.5940829334041062	0.9904872174023005	0.0007225952576845884	0.0007057964274406958	29.722187281649518	28.0	1.06150668863034	-442.8410069654486
1.0	229.0	0.0	0.00420763958621855	0.0015212402336392337	34.623627841240115	0.42785056060331594	1.7561113860334037	0.8108093895510813	0.0008313757134601474	0.000753714707272174	26.16166819086853	28.0	0.9343452925310188	-438.10214243508574
1.0	232.5	0.0	0.0033337778964219987	0.0007647483329639326	34.58725134324262	0.5093995087308577	2.151358920116233	0.6090616740828805	0.000623308471404016	0.0006251375492718422	31.74410215603133	28.0	1.133717934143976	-449.9648784520781
1.0	236.0	0.0	0.0014634879063607704	0.0004069969952274483	34.17245447833325	2.522991105483446	7.853383043569522	2.5229827901733732	0.0005634403205476701	0.0006968728460552798	47.73686679389393	28.0	1.704888099781926	-443.57773741226544
1.0	257.0	0.0	0.0027142794407548475	0.0009915001068584064	40.83779789686898	0.8560278503435932	2.1936719945153587	0.9748100180329735	0.0006273823091760278	0.0007366088437088387	56.471097231849974	28.0	2.016824901137499	-431.7042933790445
1.0	12.0	3.5	0.0006779526137483841	0.0003567488687641556	28.52117689558628	26.195373984848953	36.714929269320656	40.54375495365257	0.0007256336975842714	0.001149781186732893	77.83265896873431	28.0	2.7797378203119396	-412.73816319369973
1.0	15.5	3.5	0.0007857418292706936	0.00035575100521720765	31.13562075658994	18.509610376578742	32.726894046666466	26.468828636642453	0.0007046263781376183	0.0011182812066948802	78.08189995698358	28.0	2.788639284177985	-414.4604649712252
1.0	19.0	3.5	0.0007381983245205279	0.000348483049811825	32.646563383163404	12.526394104890311	22.947704200953304	13.88321880988669	0.0005858652875758708	0.0009932265914349395	89.09998199969428	28.0	3.1821422142747955	-421.812263472956
1.0	22.5	3.5	0.00031320358500850243	0.0002593085686983035	7.528729007223329	1068.6967099122319	136.75789394919406	2661.3191035298855	0.0005450761527754366	0.0009600786035690684	96.17471592382861	28.0	3.4348112829938793	-423.91782578685724
1.0	26.0	3.5	153732124186.745	1423503736733588.0	-2961.543662615691	837559.8761617069	364.2138507620297	51142.2615340152	0.0005151150398887694	0.0010123593140706044	119.76205931744644	28.0	4.277216404194516	-420.6234582917291
1.0	120.5	3.5	0.001092559558719082	0.00023844585132326218	11.366300361971945	11.37546907679063	27.313726487300684	11.793353508026055	0.0005770821589976549	0.0007245405639923837	48.86674706792323	28.0	1.7452409667115438	-441.36930944320545
2.0	124.0	3.5	0.0019736201256639087	0.0005977514894746575	28.29533671403961	1.7645584812633368	5.04178939702573	1.7645431306361852	0.0002383303944952786	0.0007376616252207527	329.9519494946516	25.0	13.198077979786065	-428.3811085725838
2.0	124.0	3.5	0.0012810912532505766	0.0007815571933619781	55.759981751818124	2.0766520270447004	2.943112273356123	2.069500960734233	0.0002383303944952786	0.0007376616252207527	329.9519494946516	25.0	13.198077979786065	-428.3811085725838
1.0	127.5	3.5	0.003453881222491494	0.00085823368292624	32.21114430376944	0.5020251319030952	2.06225637445951	0.6435230266536165	0.0006368078757077456	0.0006314823615703928	33.722989424033685	28.0	1.2043924794297745	-446.76177962507205
1.0	131.0	3.5	0.0036382136503748394	0.0008365831315329375	31.812868173123338	0.5908796500169594	2.3450711329899527	0.6474732856413571	0.0007175306091085076	0.0007550179482861396	34.32380254547839	28.0	1.2258500909099423	-438.81479035567713
1.0	145.0	3.5	0.0024247985742525805	0.000529134571036292	25.374237016563292	1.7774397348935902	7.05399330625011	1.7774397214901225	0.0006473488756455481	0.000858457967073205	54.88783854917877	28.0	1.960279948184956	-430.6434302042094
2.0	152.0	3.5	0.0029581533959628756	0.0003932010348369934	28.091380058698956	1.1529209684510908	7.511791730280985	1.153014594123162	0.000333329604472965	0.0006212754817494037	108.68536938945292	25.0	4.347414775578117	-442.0069132513748
2.0	152.0	3.5	0.0011061090339477065	0.0005993666542047035	61.9090372957212	2.022277400494892	3.2307746036677942	2.0206668229956906	0.000333329604472965	0.0006212754817494037	108.68536938945292	25.0	4.347414775578117	-442.0069132513748
1.0	155.5	3.5	0.0026139661677926137	0.00039607343579632105	27.70592341256875	1.4988748823708016	8.563486770553734	1.4988710815686634	0.000610525079537183	0.0007074859269754399	41.98495611893562	28.0	1.499462718533415	-442.58191555536905
1.0	166.0	3.5	0.002907928975716333	0.0004067814907437659	24.160287588405023	1.455447723440589	9.010071013238852	1.4554534167733895	0.000484204210806638	0.000748114111449849	74.06278155852875	28.0	2.645099341376027	-439.3586439873378
1.0	169.5	3.5	0.0027782797225789106	0.0003872794237392938	23.412306362541763	1.5089444031056773	9.3777032369908	1.5089789602175503	0.000419019692344591	0.0007263264716199153	93.27467305748058	28.0	3.3312383234814495	-441.17345114161844
1.0	183.5	3.5	0.0026218766173632837	0.0004229662539889824	21.85115042919363	1.418528160592786	7.613251112389602	1.4185256680091385	0.000681206351146102	0.0006958260255450014	34.18847671773851	28.0	1.2210170256335182	-442.1581740411077
1.0	187.0	3.5	0.004091847561983603	0.0005647089550653993	19.24621419945879	0.7730724789599153	4.849977967106604	0.773069347460863	0.0008603797759860754	0.0007048213809371475	24.336873454457383	28.0	0.8691740519449065	-438.2174163389646
1.0	190.5	3.5	0.0038552776966277167	0.0005765468207747596	18.092724558572087	1.0494770269655584	6.0777110597624935	1.0494774633672554	0.0007798050646670163	0.0008122239756508939	38.691220000509674	28.0	1.3818292857324883	-429.9416490912379
1.0	194.0	3.5	0.003374097121697343	0.000547989449199831	15.941044443389599	1.2923636130336593	6.891157181114719	1.292368509991221	0.0008261157781817019	0.0008326566818415239	35.31384621606982	28.0	1.261208793431065	-429.1962742581374
1.0	197.5	3.5	0.0030575361044933892	0.0005614271749427094	13.777715842412649	1.2832904189026935	6.051946352788062	1.28329034329037	0.0002118308184435591	0.0008075443145476625	495.1249468631645	28.0	17.683033816541588	-431.71840278471495
1.0	201.0	3.5	0.0026505900672316686	0.0006486208827237605	13.609668833677308	1.401494267632425	4.9573323534622835	1.401482578760453	0.000782027083914727	0.0008685813686259545	39.73031687157575	28.0	1.4189398882705626	-428.94367694125685
1.0	208.0	3.5	0.00307902873401352	0.0006850314251949993	16.036437010501277	1.017607391672466	3.9593373361687174	1.0175947942839165	0.0006695711053907871	0.0008326051269379354	48.2796191220701	28.0	1.7242721115025037	-432.5275576145104
1.0	211.5	3.5	0.0027375880769354875	0.0006706965965880255	16.751278032268754	1.2294370930698086	4.348004170812618	1.2294487362932667	0.0006747882580384612	0.0008568911575553176	50.0094457313561	28.0	1.7860516332627179	-430.9550651836302
2.0	215.0	3.5	-0.005725073300804702	0.0033186901669723947	27.874077546983848	0.4795876173100546	3.366368267623561	1.06532183393864	0.0006106329383328557	0.0005434927136496192	24.657667932881264	25.0	0.9863067173152505	-450.45877884579136
2.0	215.0	3.5	0.005276918679237436	0.003443094466866328	27.6681047301055	0.7594931200539206	7.0553626646853775	1.6710209468904638	0.0006106329383328557	0.0005434927136496192	24.657667932881264	25.0	0.9863067173152505	-450.45877884579136
1.0	222.0	3.5	0.004801535919365083	0.001117206972202775	34.641131290789346	0.3619479719256675	1.894094554196875	0.5677243931674775	0.0011518039973452687	0.00070369539538554	11.899864751432405	28.0	0.42499516969401446	-442.3107804641131
1.0	225.5	3.5	0.004982126171844062	0.0007819921637567686	34.62557573891031	0.29484674188611815	2.010756297164396	0.40044447889228185	0.0005783779197372496	0.0005747338404482201	30.676561307833442	28.0	1.0955914752797657	-455.6637988117352
1.0	229.0	3.5	0.00441845482828269	0.0005922156810535922	34.34026624839114	0.33067146550560417	2.2250706499980675	0.3552576692410086	0.0006081992178224027	0.0005229375229864949	22.944706666898803	28.0	0.8194538095321001	-461.54950954319276
1.0	232.5	3.5	0.0037565157351464426	0.0005209372221836937	34.78168925869262	0.3628246516454039	2.3783429964463054	0.3952852702661766	0.00046685978304594755	0.00038966364972831336	32.079217796705315	28.0	1.1456863498823326	-467.5581129968089
2.0	236.0	3.5	0.003605850023909983	3.07893348573014	-1108.1118685425622	397427.2601906852	509.9405078012784	89248.0965645286	0.0001669097546255216	0.0005307157964703277	313.41681584460486	25.0	12.536672633784194	-452.05960136540523
2.0	236.0	3.5	0.0035160561022528317	0.0007984454261970202	35.31124096271574	0.42764411305478933	1.8613456830040325	0.5584335528123391	0.0001669097546255216	0.0005307157964703277	313.41681584460486	25.0	12.536672633784194	-452.05960136540523
1.0	246.5	3.5	0.002424710069010899	0.000672893230390178	41.04940772431616	1.4022987992687093	4.372942749801939	1.402279343360803	0.0006773074856027961	0.000862539585636172	50.290590492541185	28.0	1.7960925175907565	-430.550239082641
1.0	250.0	3.5	0.003768387430307611	0.000777637158964726	41.305099114318395	0.6957152619248379	2.9173194099222877	0.6949259369104858	0.0009109480888582766	0.0008113389341697159	24.784559274718255	28.0	0.8851628312399377	-434.1113961044774
1.0	253.5	3.5	0.004137062711874832	0.0009950671580546645	40.80368053759	0.5273501392110526	2.124817684040672	0.6303956223672758	0.0009272455354221165	0.0007695052510038787	23.871547588141322	28.0	0.8525552710050472	-434.1755227105313
1.0	8.5	7.0	0.004317799235299948	0.0007347710295356175	37.33843275212192	0.48171173326475736	2.501613572728264	0.4999797584419304	0.0007348364451900125	0.0006644559940465205	28.25549440630643	28.0	1.0091248002252295	-443.36827022901093
1.0	12.0	7.0	0.004522558126500813	0.000811012116333873	37.22624777276483	0.45109466461674746	2.2702856729659286	0.4848825879683145	0.0006892664241604507	0.0007074684364368918	34.267645776730184	28.0	1.223844492026078	-441.35718981443415
1.0	15.5	7.0	0.0008632651817103165	0.0004010078159843717	37.018602485676986	10.47200530999604	19.527232177095346	10.930941917194126	0.0004722748708445579	0.0010729813607282652	160.05504815217733	28.0	5.716251719720619	-417.0165245133296
1.0	19.0	7.0	0.0050655922712642895	0.00105494975884906	37.81737474236519	0.2143533104377867	1.725447511845771	0.4558132368887639	0.0004999047960154712	0.0004482387115030155	28.455132592713383	28.0	1.0162547354540494	-467.03428825478903
1.0	22.5	7.0	0.00037526564385358455	0.0013782364049516628	94.025669413551	688.3622124271219	67.0432674253479	420.58689223829424	0.0005361095536500216	0.0009336857734252691	94.02789355068407	28.0	3.358139055381574	-425.64604427913315
1.0	40.0	7.0	0.0010848489746826972	0.0005948716765740522	5.22445148394777	2.7056372999599	4.2731379682123745	2.7056559937317677	0.0006307049770839512	0.0007505432038356069	44.27154833830303	28.0	1.5811267263679654	-438.92179148207447
1.0	43.5	7.0	0.0010542500567590559	0.0005707850729585394	4.192750000750942	3.0273424869693013	4.844960658924478	3.028779286055937	0.0005453875055536628	0.0007697674013427365	61.75757511762649	28.0	2.2056276827723744	-437.6138663382229
1.0	68.0	7.0	0.003494356357126015	0.0009691031602088734	4.534007556063464	0.7896566414434221	2.4165948277919873	0.7623374015809229	0.0009823624277487397	0.0009346292037035593	28.137272264851667	28.0	1.0049025808875596	-425.4988812548736
1.0	117.0	7.0	0.0027498874954556985	0.0005878327926513337	26.25646394999277	0.9368076824642757	3.7940505842317185	0.9368126075662204	0.0007151993340812624	0.0006750988206265922	29.85605059630463	28.0	1.0662875212965939	-443.33955579295576
1.0	127.5	7.0	0.004397213106724616	0.0011531005903267614	32.43599664201417	0.4313479828752295	1.7654977184972154	0.5834212614619848	0.0006655730539932847	0.0006880398123357149	34.76259511657919	28.0	1.2415212541635425	-443.08136731199073
1.0	148.5	7.0	0.0026183776289836545	0.00043930981828988727	29.631916710012753	1.8469659599842023	9.531089811380095	1.846963983816975	0.0005100523121654987	0.0008116661265789499	82.35930829325781	28.0	2.9414038676163505	-432.8427088673833
1.0	152.0	7.0	0.003259845483964087	0.0004331265534218815	29.549070017472104	1.1564357187620287	7.539592207550447	1.1564382109749518	0.0005176392733119428	0.0007191771008486515	61.46568852965039	28.0	2.1952031617732284	-440.99824246537094
1.0	155.5	7.0	0.002753822213609951	0.0004044827612033838	27.908502810913614	1.4553843822508945	8.583718526685972	1.455387299991894	0.0006353934295475483	0.0007243951565945298	40.50308866649822	28.0	1.446538880946365	-441.22049214226803
2.0	162.5	7.0	0.0027222444242198675	0.00033761395094548545	27.725187096022314	1.4038699521414533	9.803126722713891	1.4038748360181066	0.0005772428121417761	0.0006077466259426879	34.87024057896586	25.0	1.3948096231586344	-443.2023056055629
2.0	162.5	7.0	0.005701099943492236	48.82022298581973	74.72836428654006	822.4223252614997	0.8490180746574567	2682.2335053163188	0.0005772428121417761	0.0006077466259426879	34.87024057896586	25.0	1.3948096231586344	-443.2023056055629
1.0	169.5	7.0	0.002524785447303225	0.0003034354998020292	26.05842247983861	1.4721336051150196	10.606110449560225	1.4722272791148048	0.0003577394818421453	0.0006054526313890757	88.87524166989142	28.0	3.1741157739246937	-452.47421615376226
1.0	173.0	7.0	0.0022531502426536747	0.00038807903392415076	26.382071952603436	2.0868338186990587	10.487742048879703	2.0869166974099187	0.0005946894525550306	0.0007688440604879729	52.03032775407278	28.0	1.858225991216885	-437.5612999004863
1.0	176.5	7.0	0.0021078491876079224	0.0004544794499462889	26.07979726790084	2.3822810913824863	9.573191086383867	2.382301027163706	0.000656995689496398	0.0008589557936033498	53.33128972017331	28.0	1.9046889185776181	-430.6181472236682
1.0	183.5	7.0	0.002292651054707437	0.000372446406915725	23.677480302806796	2.123309445252718	11.31769607874232	2.1248306430307897	0.0007850400870665908	0.0007580941755170836	29.66044318589686	28.0	1.0593015423534593	-437.766569867
1.0	187.0	7.0	0.0037756251309766465	0.0005927375281618542	18.046960285002562	0.9557470407002024	5.270783460503712	0.9557430387506495	0.0009464535396546125	0.0007479578651247666	24.08075666448129	28.0	0.8600270237314745	-432.6338079700053
1.0	190.5	7.0	0.0024652662555281176	0.00046150647384990477	20.37251451157684	2.775872081095738	12.84899424234364	2.805765256339955	0.0008531918283551931	0.0010027240582559508	43.523567108241295	28.0	1.5544131110086177	-420.71695620784965
1.0	194.0	7.0	0.003484915155715034	0.0006654021756012829	14.737292646930165	1.3634444233977159	6.181611038933478	1.3634390129863099	0.000683891586959362	0.0009551748268515393	68.17062979375117	28.0	2.434665349776828	-420.520377302076
1.0	197.5	7.0	0.0016427034492683275	0.00043881428009157997	22.68724457780892	5.890621880491621	18.880684543627943	6.299067166851264	0.0005782674415968359	0.00114523264892791	121.76928218875965	28.0	4.348902935312845	-412.938136448774
1.0	201.0	7.0	0.003293801844213579	0.0007641428305144133	12.300609160336702	1.252701803550314	4.678981416379438	1.252714506780117	0.0005308956606313586	0.0009865009835674124	112.84978279171263	28.0	4.030349385418308	-420.5955227413701
1.0	204.5	7.0	0.003105781516578013	0.0007034952766601073	13.649792626906157	1.1445487818244398	4.3770371129524355	1.144554113459004	0.0005594647373072803	0.0008932541596442505	80.58836824265336	28.0	2.8781560086661915	-427.78359395997774
1.0	208.0	7.0	0.0035264994573080645	0.0007101440925376117	14.31482836330327	0.9046300998494826	3.8913174860424666	0.9046358149528838	0.0004971185699105263	0.0008529078543142144	92.4676572624447	28.0	3.3024163308015964	-430.8463708757187
1.0	211.5	7.0	0.003232449958775983	0.0007073584886407945	14.833651348984725	0.9757349577817842	3.8599540289341077	0.9757330225087372	0.00045369387953542173	0.0008365304284509912	109.30363978712907	28.0	3.9037014209688956	-431.3281413020736
1.0	215.0	7.0	0.0011774632984131131	0.00032912928164324524	28.605618569352522	5.329596814173891	16.542310060373268	5.402187606204307	0.00041390827391296625	0.0008164616313832842	120.81201877540931	28.0	4.314714956264618	-433.9151079602574
1.0	218.5	7.0	0.0011893697275239382	0.0003137258626324858	30.593517447850594	4.691443037631867	15.40628804746234	4.7129219325817315	0.0005333407898433506	0.0007534217852625821	61.93377105083226	28.0	2.211920394672581	-438.9103780553792
1.0	222.0	7.0	0.005080193562815039	0.0017036345904151392	34.77169404212551	0.2666860042391661	1.6733543280309533	0.6975492022509161	0.0004480746865738183	0.0006205951647755625	64.20141305269252	28.0	2.292907609024733	-448.5960715681126
1.0	225.5	7.0	0.0050244618084792254	0.0006576217457261485	34.52881092906519	0.2857405841219245	2.1199523486001692	0.3424539164622693	0.0005388843710534275	0.0005355518773239988	30.6933917294475	28.0	1.0961925617659822	-460.0318368935386
1.0	229.0	7.0	0.004784236056464015	0.0005472078776015035	34.30769034207188	0.3059457751109929	2.3622875013251194	0.31730046586838695	0.0005676053697243333	0.0004960425560556377	24.768372063290514	28.0	0.8845847165460897	-463.4613387979241
3.0	232.5	7.0	0.0009037434903512378	0.0003614931524361539	-2.9894283690372654	2.4027209864100305	5.010649650019811	2.653585415656521	0.0002597394632175565	0.0004150942337069837	83.59213296163456	22.0	3.7996424073470254	-454.5392956070244
3.0	232.5	7.0	0.003956945701163972	0.0004971052844292809	34.69191973525582	0.3652826410312681	2.565700643158638	0.37851146016814396	0.0002597394632175565	0.0004150942337069837	83.59213296163456	22.0	3.7996424073470254	-454.5392956070244
3.0	232.5	7.0	0.0010420197105846362	0.0003975494059228673	67.43953748848442	1.7215005339503988	3.909578103368723	1.7295254326246177	0.0002597394632175565	0.0004150942337069837	83.59213296163456	22.0	3.7996424073470254	-454.5392956070244
1.0	236.0	7.0	0.0037784199903909427	0.0007407438292701268	35.49425597698443	0.5140671750573147	2.2797119941683333	0.5197532298410922	0.000737554335501045	0.0006151924637349026	26.427374537202144	28.0	0.9438348049000765	-445.2128918733853
1.0	246.5	7.0	0.002937046211510384	0.0005870853935173593	40.04867009027766	0.9574793226698826	4.149260915837242	0.9574843367179191	0.000763417687267065	0.0007328331453357555	28.573728508005058	28.0	1.0204903038573234	-440.6553208059984
1.0	250.0	7.0	0.0042866215820278365	0.000764576717115462	40.46805221026693	0.6110527330133688	2.9723725338807125	0.6136778772733045	0.0013152878964319825	0.0007933082897078658	11.661401877565343	28.0	0.4164786384844765	-434.7092796361932
1.0	260.5	7.0	0.003144037008875273	0.0011101178348561112	40.89154393426439	0.9498957037346595	2.39826617564918	1.0001073835901546	0.0003894588735420257	0.0009321628869384982	217.18853902564945	28.0	7.756733536630337	-419.507615773204
1.0	267.5	7.0	0.0044679166289131435	0.001259749669491787	39.56452688135864	0.7103622235064901	1.8541286205988237	0.5909499419246538	0.0004623082932084799	0.0010185691931756126	177.12873979277677	28.0	6.3260264211705985	-415.19680575195173
1.0	278.0	7.0	0.0005887139923900743	0.0006336340834226974	47.71537338608705	7.823672849182123	6.290400125778917	7.823606369434373	0.00027203105855733156	0.0009370493161087943	397.6738422001992	28.0	14.202637221435685	-423.0049643155469
1.0	5.0	10.5	0.0010334991350259839	0.00037955576234206025	32.32766655650503	5.851711675563856	13.789700746431416	5.855681929610685	0.0006181677454151213	0.0008618540726685047	60.55266017204684	28.0	2.1625950061445303	-430.4583426591885
2.0	8.5	10.5	0.0016790790834634067	0.00046187646083444987	15.96509049783737	1.3400882645976004	4.218996822063282	1.3400966320381573	0.0005320791387930512	0.0005475299788621853	33.05786572345262	25.0	1.322314628938105	-449.90809382568784
2.0	8.5	10.5	0.003689296217411622	0.0007159151173680957	37.729789782543534	0.4206234479924648	2.150310354910601	0.5194365662766702	0.0005320791387930512	0.0005475299788621853	33.05786572345262	25.0	1.322314628938105	-449.90809382568784
2.0	12.0	10.5	0.002527485005966166	0.0007311715812877077	16.670115370949684	0.830137768537058	2.414688447920146	0.787913719619277	0.0006834117812104523	0.0006509491830815492	29.911012562457866	25.0	1.1964405024983147	-437.4901795596779
2.0	12.0	10.5	0.00430301459709749	0.0008786110414823575	37.29365902139924	0.4410983732650358	2.083275523376092	0.523672059017262	0.0006834117812104523	0.0006509491830815492	29.911012562457866	25.0	1.1964405024983147	-437.4901795596779
1.0	15.5	10.5	0.01662298658584137	68.82698670109751	37.65946728277093	20.887616675731074	0.8107298895226189	1101.4502396051812	0.0005128880147822201	0.000767909153045177	69.5191430807458	28.0	2.4828265385980646	-437.75313560232667
1.0	19.0	10.5	0.0005025593080946868	0.0003320183039877671	49.60761093563007	25.451183837037096	26.244777343629117	28.83644179925179	0.000576921971514821	0.000986559217591031	90.68157316038995	28.0	3.2386276128710696	-422.2205540375818
1.0	22.5	10.5	0.03532855243561146	49.749416688322434	973.7301556769931	262426.79220222495	291.2678936834755	40990.584237942116	0.0006356704398058355	0.0009729939882134011	72.63032560219068	28.0	2.593940200078239	-423.08933455894186
1.0	40.0	10.5	0.001945651137391127	0.00044744407080977153	6.542339073117418	1.2058925269278347	4.542966555227972	1.205907968469606	0.00040590603020973504	0.0005843049896639319	64.27208476346486	28.0	2.2954315986951737	-454.6899375864129
1.0	54.0	10.5	0.0025859234871487948	0.00043853211974621435	1.1339236427126556	1.102966485040826	5.633577090611353	1.1354181255728946	0.0006922987522557378	0.0006327426140498267	25.895788210972345	28.0	0.924849578963298	-449.76878826881034
1.0	113.5	10.5	0.0026501461121327305	0.000583464489548294	23.871060359226757	0.9283677352090954	3.6524455792631967	0.9283954060249852	0.0005437213112600148	0.0006813228254031098	48.97656281470341	28.0	1.749162957667979	-444.99168810994564
1.0	117.0	10.5	0.0029922671424352314	0.0005022839055716663	25.652018946638528	0.8158003805869746	4.210740691828748	0.8158078792753801	0.00032704000477679074	0.0006258508262629357	115.64111385605946	28.0	4.1300397805735525	-449.87601588342886
1.0	124.0	10.5	0.002796608885128383	0.0006699151579169421	29.96074222780415	1.1253822976772838	4.067329928792658	1.1253720519140955	0.0007178798550739884	0.0008267164151139651	41.26186415841545	28.0	1.4736380056576945	-433.0775319534937
1.0	127.5	10.5	0.004105632110508381	0.0010077509471566593	32.2090450257436	0.5771205902341	2.2192347382114987	0.6652294698286311	0.0006646581459790468	0.000859667007129812	52.14353878313209	28.0	1.8622692422547173	-430.5974442356327
1.0	141.5	10.5	0.0008616888094499584	0.00025996676539155475	16.383971758269972	17.016222558514453	31.78920875459142	19.476779854640963	0.0006623656954616308	0.0008315177375285574	48.89118579912539	28.0	1.7461137785401923	-432.80815355577687
2.0	145.0	10.5	131895302.02985184	378587731366.16516	-2741.2691640317344	308306.2605922449	383.5366192258022	21378.397766265123	0.00015345911378972232	0.0005822600333589277	446.2869667632502	25.0	17.851478670530007	-446.3125120580239
